One Address,0xAddress,StakedWei,StakedONE
one1txaatrq6cvm34gdgwegrzu97mrl7herh36m6yn,0x59bBD58C1AC3371aa1a876503170Bed8fFebE477,4357462664430596373640000,"4,357,463"
one1f4ss7ekhd0jupg5w78s333ejw3ugrrumpjw6ja,0x4D610f66D76bE5C0A28Ef1e118c7327478818f9b,3977359378868586655940000,"3,977,359"
one1802ugrwm4x497vjr22vnawsq722mw0e5xh4wg3,0x3Bd5C40Ddba9aa5f324352993ebA00F295B73f34,4036593453753868133690000,"4,036,593"
one16qtepesycmjdz707zzgy4a39z5r6er9ewz657p,0xD01790e604c6E4D179fe10904AF6251507aC8CB9,4867397919207046709681057,"4,867,398"
one1na6669ra9r99wsz39440fxdf6d29vhmz8mkdha,0x9F75AD147d28Ca5740512d6af499a9d354565F62,5185006532366917786854965,"5,185,007"
one1rfpmq0kh56e6jpyq4c7fltp9ppt4hyj5p0m0ff,0x1a43b03ED7A6b3A90480aE3C9FaC2508575b9254,3850144854216500000000000,"3,850,145"
one1twcvkx63304dplxcmx0j9jm32u6er3k0hxuf7z,0x5BB0cb1b518BEAd0FCd8D99f22CB71573591C6Cf,4956390961968369610300000,"4,956,391"
one1mj8ugjv7jejzlqt4pplzzeulfmwefgzylzyc26,0xdC8FC4499e96642f8175087e21679f4edd94A044,3926692569594428739240000,"3,926,693"
one1rtxercarhcx8xly3vxsgd33wsjjcefw46xksnr,0x1ACD91e3A3bE0C737C9161A086C62e84a58Ca5D5,4418176569475882042549567,"4,418,177"
one1tghmnfksjg23c0jcnmkkeej6vrns2arwqp82qf,0x5a2FB9A6d092151C3E589EED6CE65a60e705746e,52245978839883300000000000,"52,245,979"
one1mlkylwnsgsam8cdxzn05hal3ytjngsunlpmp2j,0xdFEc4fba70443BB3E1a614Df4BF7F122e5344393,12188626250892764587267133,"12,188,626"
one1nt6c38fk2me9a62c0098edej8gl8csa0nfgd2m,0x9af5889d3656f25ee9587BcA7cb7323A3E7c43Af,3906460550804445893610000,"3,906,461"
one1frsph4jajyp9qnf6nw4eft70v0gula7tptmurd,0x48E01bD65D9102504d3A9bab94aFcF63D1CfF7CB,4084132173237356507390000,"4,084,132"
one1s269hx6ch3u6hxuag5sp5ggwc68vem6d8du6ut,0x82B45B9B58Bc79ab9b9d45201A210Ec68ECcEf4D,9054608434559440930966737,"9,054,608"
one1j6x78a450fm0quj6ejr9nfzrye55a877g2952r,0x968DE3f6b47A76F0725Acc8659a44326694E9FDe,11360000000000000000000,"11,360"
one1y4lant9ggvpp8xwzh9flf4csx4wctfzrhm83dp,0x257fd9ACA843021399C2B953f4d710355D85a443,4116924146931826287851000,"4,116,924"
one102lcjqy44ett8wu07dxdtce6gm988j0eu3z6cy,0x7aBF890095Ae56B3BB8ff34CD5E33a46CA73c9F9,5375885152442214894350000,"5,375,885"
one1gwgwplxxpetmt3svusaulhyjx8rx4p8kd62g3r,0x4390E0Fcc60E57b5c60Ce43bcFDC9231c66a84F6,10000000000000000000000,"10,000"
one12szkssdcwttafxtayvq3l07d6ktaz43xasmsda,0x54056841B872D7d4997d23011FBfCDd597D15626,4083274436468584110030000,"4,083,274"
one1vcfrrr4hs0qnqm3y9vyuc4a730vqpngsnnus3s,0x6612318EB783c1306E242b09Cc57Be8BD800CD10,10000000000000000000000,"10,000"
one1r2lx24n0fpfch7cqyhccekqfd6dk79f0wqw7p4,0x1AbE65566F48538Bfb0025f18CD8096E9B6F152F,19397047476864096343270000,"19,397,047"
one192wqdhlk84lvxmrd6jl9l9njy7f94q4a3hd87w,0x2a9C06DFf63D7EC36c6dd4BE5f967227925a82bD,7753382535255875386450000,"7,753,383"
one17eez4r5qmlcvk8dyv0eqc9vl79au5q3lsgegpx,0xF6722A8e80Dff0CB1DA463F20c159ff17bca023F,3621313271074426558050000,"3,621,313"
one1e3l3zu4rd7tuzk3ykc8damrnl05x3hyus747yl,0xcC7f1172a36f97c15a24B60EDEeC73FBe868DC9C,3811848441255129405500000,"3,811,848"
one1x359hx6gles9q2na2yvug0c9774ynnczrcc92e,0x34685B9B48Fe60502a7d5119C43F05f7Aa49cF02,4493115650396408202890000,"4,493,116"
one1nh9rx5de90xyrukc2m4puypzrev6yw3ywmqdm8,0x9dca3351B92bcc41F2d856EA1E10221e59A23A24,16137445824700000000000,"16,137"
one1lufrnek99xmkg9sltfkm7t3ymdlgrc5jqfzv6j,0xFF1239e6c529b764161F5A6dBf2e24dB7e81e292,6978915947986750950162797,"6,978,916"
one1xm5xtttl7m4pmuzery23k4hvjkcl4v73ps8mnm,0x36e865ad7Ff6ea1dF05919151B56Ec95B1FAb3D1,55764000000000000000000,"55,764"
one1u3mq4e9gcr55s2lpyqn476gf3seup4599zsq5e,0xE4760aE4A8C0e9482BE120275F69098C33c0d685,3910912247344560532720000,"3,910,912"
one1dsj3lknm2caqpff74j9tade6wlc4vmyt4hxfcv,0x6C251FDa7b563a00a53EAc8abeB73a77f1566C8B,31400000000000000000000,"31,400"
one1g0wg0mn4wwws2k2nwd32qvd84q9e0k9y34tgan,0x43dC87eE75739d0559537362A031a7a80b97d8A4,7922664663463619887220000,"7,922,665"
one13e8wkzupwd5llnls8ystn8rcl0gvyycj7ezjmu,0x8E4EEb0B817369FFcFf03920b99C78Fbd0c21312,20609000000000000000000,"20,609"
one1jfe5c30pcyxnzktqfv7w7qqnxysm5r3hlgcgq4,0x92734c45E1c10D3159604B3cEf00133121Ba0e37,47332850309183342083620000,"47,332,850"
one13kyypuaczvz7jdl64lht99m0xfqekxd3fcu2pm,0x8d8840F3b81305E937FaaFEEb2976f32419b19b1,6658459782180362842710000,"6,658,460"
one14xah76553eed27qjuxestetsu3lwweq7kd388t,0xa9bb7F6a948E72d57812E1b305E570E47EE7641e,31198000000000000000000,"31,198"
one1p370yr7xgn4300sseprfjscj6xnzmcv455k309,0x0C7cf20fC644Eb17bE10c846994312D1a62de195,3898028389791295411880000,"3,898,028"
one1zcw3fua99t9te03mu6f5nne80p3rapfsxf2ur8,0x161D14f3a52aCAbCbE3bE69349cf2778623E8530,18005000000000000000000,"18,005"
one1pzgc08u8xxj92srcgqutjkt6mmt6j8278zfpsk,0x0891879f8731A45540784038b9597aDEd7a91d5e,4007526190002405285340000,"4,007,526"
one1q73gcttk24690hdszqr3sfk6mhutj46y22tqqk,0x07a28C2D76557457DDB010071826DAdDf8b95744,10221360315715200000000000,"10,221,360"
one16chrle65dnsraxnx2m0l0t5ph6aapmagk43hhz,0xD62e3fe7546CE03e9a6656dFF7aE81BEBBd0EFA8,10001000000000000000000,"10,001"
one142jxj583t60fktsxe74hryllp6h2krjw5j0y3n,0xAAA46950f15e9E9B2e06Cfab7193Ff0eaEab0e4e,10001000000000000000000,"10,001"
one1y2udc388ylc0kx62jm92zxkm0lax3h8t6gchwk,0x22B8dC44e727f0Fb1b4A96CAA11aDB7ffa68DcEb,15967695140129113656860000,"15,967,695"
one1hyaykhmudn2z9nrc6y3qrn0fpzql7lc9ldm8mg,0xB93A4b5F7C6Cd422cC78d12201CDE90881fF7f05,12969000000000000000000,"12,969"
one1uuncamynr508snkcy0z6t4rln2gdr5v7su0jlv,0xe7278eEC931d1E784ED823c5A5D47f9a90D1D19E,12801000000000000000000,"12,801"
one1dfxg2nuesas99qu5fq4thhg4guuxtv8acheh8k,0x6a4c854F998760528394482aBBdD15473865B0fd,4144811061004900000000000,"4,144,811"
one1c39ufw4xuzr9krd55eg9wjpae46hw6pwsgpamd,0xc44bC4BAa6e0865b0db4A65057483Dcd7577682E,12025000000000000000000,"12,025"
one1rr2ujrl29vl2k7ewrletl5kkk72uha8p7cd57x,0x18d5C90feA2B3Eab7b2E1ff2BfD2d6b795cBf4E1,108493990000000000000000,"108,494"
one1nnrr65ntny5f4dnvkmv65zqkr28uplwrx2du62,0x9cC63D526b99289aB66Cb6D9aA08161a8fC0FdC3,14264623150239703623874086,"14,264,623"
one1uketsyw6xch45caup8a3fyjmc97x3q9876v44g,0xE5b2B811Da362F5a63Bc09fb14925Bc17C6880A7,16943000000000000000000,"16,943"
one1zhw3jewvhsp8kzgqtavtsyzy80udqm2450t4qj,0x15dd1965ccBC027B09005F58B810443bF8d06d55,10011000000000000000000,"10,011"
one1eq5vl940x4uevv7cueckmmq5mx7nwxwvuqw8av,0xc828cF96af35799633d8E6716DeC14D9bD3719CC,10100000000000000000000,"10,100"
one1xrtkrcpx7edw40zxpp26up939gc68u8hwepvnx,0x30D761E026F65aeaBc460855ae04B12a31A3f0F7,12379000000000000000000,"12,379"
one1ep884lgmh8r9kt93knyshemyw9zmpthssup2wn,0xc84E7AfD1BB9C65b2CB1b4c90BE7647145b0Aef0,10001000000000000000000,"10,001"
one18dzve84nfl6nlemzullsdj0s4hwtl3dr24dtgg,0x3B44cc9eb34ff53fe762e7FF06c9f0AdDCBfC5A3,50209000000000000000000,"50,209"
one19307tt49qdsjpwqljrefz6zj0prc645jpmpnnq,0x2C5fe5aEA5036120b81f90F291685278478d5692,11012177898950313573632041,"11,012,178"
one1tq3x95ctspkwstc9vy0jsncmmw3xjzqfgppkrq,0x582262d30B806cE82f05611f284f1bdBa2690809,10000000000000000000000,"10,000"
one1ac8yehqexdnam9yza4q4y3zwrkyhrf4hqcpqy5,0xee0e4Cdc193367dd9482Ed4152444e1d8971a6B7,42008605394400000000000,"42,009"
one1tz8zekjjkq4gtkwu852sw7qc8c22q78gl8tuvy,0x588e2cda52B02a85d9dc3d150778183E14A078e8,6769474610863461500222864,"6,769,475"
one1rfxuth7j6d92svt4xwtxjxakahq5ql2gtnwv7t,0x1A4Dc5DFd2d34aa831753396691bB6edc1407d48,10000000000000000000000,"10,000"
one14sxss0luv7740y6crjqvzezj9a7tedg00608lc,0xaC0d083fFc67bd5793581C80c164522F7cBCb50F,37470000000000000000000,"37,470"
one195ak96vanw65uquytan2slal4rrwespuw6r69p,0x2D3b62E99D9Bb54E03845f66A87fbfA8c6eCc03C,10000000000000000000000,"10,000"
one1rfzf38ymc447qhmgrhcglewctl5nj9u6q6syjk,0x1a44989C9bc56Be05f681df08FE5d85fe939179a,20598398717837483489965315,"20,598,399"
one1m2lckntp4cyppcavcw2se875jcemvq5mem0g57,0xDabF8b4D61AE0810E3ACc3950c9fD49633B6029B,10040000000000000000000,"10,040"
one1lzulq7hjedwzeua0t9mnz37xsqkfgy74c4884x,0xf8b9f07AF2cb5c2cF3af59773147c6802C9413D5,10450000000000000000000,"10,450"
one1v5uvqc2lu6m3vcwg5sptl4m6axra5ud4rpgur4,0x6538C0615fe6B71661C8a402BFD77ae987da71B5,10100000000000000000000,"10,100"
one1uulmtl24nthrj0nynu8q62c5yy5endq8ns84mr,0xe73fB5fD559aee393E649f0E0D2B14212999b407,10190000000000000000000,"10,190"
one1p7dxzv6znqtgt79py8lfunjd8a6kvlf85nn9xe,0x0f9A613342981685F8A121fe9e4e4D3f75667D27,16555000000000000000000,"16,555"
one1nnpfnz2cnacr70je6ha5yf9agwyywj5437tjve,0x9Cc29989589f703F3E59d5FB4224bd4388474A95,10000000000000000000000,"10,000"
one1w9g7j40ctzlffmjrp6nmypdupsmyh0u90yn9xs,0x7151E955f858be94EE430ea7b205Bc0C364BBf85,4653813089851748357900000,"4,653,813"
one1h6kksucu32j7j9vay99zc50zkaqc0c87ucsun6,0xBeaD68731c8aA5e9159d214A2C51E2b74187E0FE,10010000000000000000000,"10,010"
one1u0yz5uha26smlkf5zwv5cr3y53nccz6j9zynsf,0xE3C82a72fd56a1BFd93413994C0E24A4678c0B52,10000000000000000000000,"10,000"
one1fdrazsl3fvak5lr60zwydp2jln5xzsatnqz2q2,0x4B47D143f14b3b6A7C7A789C468552FcE86143Ab,10000000000000000000000,"10,000"
one1qcsxzyx906jcfw4sru80pwf2tc7gaesw3ustju,0x06206110C57Ea584baB01F0Ef0b92a5E3c8Ee60E,10000000000000000000000,"10,000"
one1pgxeyghdq5qeyj5ctf6spnghwzy65xk7hxg6zw,0x0a0d9222Ed0501924a985A7500cD177089aa1adE,10000000000000000000000,"10,000"
one1p0a4aam7qkm693sepnu82n6rdr6q4anxrjvfmw,0x0BfB5Ef77e05b7a2C6190cf8754f4368f40Af666,10000000000000000000000,"10,000"
one1ramx2edudcn55ttt03derrm6kswe4t22eywar3,0x1f766565bC6e274A2D6b7c5b918F7Ab41d9Aad4A,15170000000000000000000,"15,170"
one1yatm6dt33s0qyyn78usr5p6y07507eyn2gfq7z,0x2757BD35718c1e02127e3F203A07447Fa8FF6493,10251000000000000000000,"10,251"
one1rdupv3ylhhpkklka8lqtm4ecmgjsmhkjd74c9a,0x1b7816449fbdc36b7edd3fc0bdd738dA250dDED2,10000000000000000000000,"10,000"
one1s6kl4tam7jvqwz2uzdyeedanf5sp8kxhq8adq9,0x86aDfAaFbBF49807095C13499CB7b34D2013d8D7,25061000000000000000000,"25,061"
one1h3nucslfs43w8taewqw3fzs33hqq25rv6almgq,0xBc67cc43e98562E3AFb9701d148A118DC005506c,19411000000000000000000,"19,411"
one18le5t6d3xmf4fqmey0d38h5nknxdl5ghy63jy7,0x3Ff345e9b136d354837923DB13DE93B4ccDFD117,10000000000000000000000,"10,000"
one1mazsu99kzlt0hda8qmdgr7c8p4ylegx64c99a4,0xDf450E14b617D6fbB7A706dA81fB070d49fCa0dA,26833000000000000000000,"26,833"
one1kf6asaa5tx8aun395gjup7693dvd3mnshklzph,0xb275d877b4598fDE4E25a225C0fB458b58D8ee70,11200000000000000000000,"11,200"
one1u000raxm00zd3f7hw9sxnrst5m75pr9p7r7q9m,0xE3dEF1F4db7Bc4d8a7d77160698E0bA6FD408cA1,19996840178000000000000,"19,997"
one16j4urcwlph2lqwzw9y3l0nzzlmz4wyf7hfa4gy,0xd4abc1e1DF0DD5F0384E2923F7CC42Fec557113E,10100000000000000000000,"10,100"
one1tte09sdure0zznn6ah400wmym6yp068dzd64uy,0x5Af2F2C1BC1e5e214e7aEdeAf7BB64De8817E8ED,10000000000000000000000,"10,000"
